Plot,Total_Cover,Scientific_name,Species_name,Sp_Cover,Flower,Fruit,Seedling_Only,Canopy_Cover,Intercept_Rank,Collected,Unkn_No.(MCG001),Comments,Date,Botanist,Assistant,Clean up Notes
724,"""76-95""",Juncus tenuis,poverty rush,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Lysimachia lanceolata,lanceleaf loosestrife,"""6-25""",Y,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Muhlenbergia mexicana,Mexican muhly,"""1-5""",NA,NA,NA,NA,NA,,,duo colored,7/13/21,Mary-Claire,,
724,"""76-95""",Poa pratensis,Kentucky bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Pycnanthemum virginianum,mountain mint,"""6-25""",Y,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Solidago canadensis,Canada goldenrod,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Sphenopholis intermedia,slender wedgescale,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Spiraea alba,white meadowsweet,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Symphyotrichum firmum,shining aster,"""26-50""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Symphyotrichum pilosum,frost aster,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Tradescantia ohiensis,bluejacket,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
724,"""76-95""",Unknown grass,Unknown grass,"""1-5""",NA,NA,NA,NA,NA,Y,,"reminiscent of corn, yellowish , stem glabrous and compressed, sheath wraps around stem is open, leaves minutely pubescent 12mm wide, ligule densely hairy (smaller version)",7/13/21,Mary-Claire,,
725,"""96-100""",Carex stricta,upright sedge,"""51-75""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
725,"""96-100""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,NA,Y,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Geum aleppicum,yellow avens,"""6-25""",Y,Y,NA,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Helianthus pauciflorus,stiff sunflower,NA,NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Lycopus americanus,Water Horehound,"""<1""",NA,NA,Y,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Solidago canadensis,Canada goldenrod,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Symphyotrichum firmum,shining aster,"""26-50""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Tradescantia ohiensis,bluejacket,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
725,"""96-100""",Viola sp.,voilet sp.,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
726,"""96-100""",Carex pellita,woolly sedge,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Carex stricta,upright sedge,"""76-95""",NA,NA,NA,NA,4,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Cornus racemosa,gray dogwood,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Desmodium canadense,showy ticktrefoil,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Geum aleppicum,yellow avens,"""6-25""",Y,Y,NA,NA,5,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Lycopus americanus,Water Horehound,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Monarda fistulosa,wild bergamot,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Muhlenbergia mexicana,Mexican muhly,"""1-5""",NA,NA,NA,NA,NA,,,duo colored stem,7/13/21,Mary-Claire,,
726,"""96-100""",Pycnanthemum virginianum,mountain mint,"""6-25""",Y,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Solidago canadensis,Canada goldenrod,"""1-5""",NA,NA,NA,NA,3,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Sphenopholis intermedia,slender wedgescale,"""<1""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Symphyotrichum firmum,shining aster,"""26-50""",NA,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Symphyotrichum lanceolatum,white panicled American aster,"""1-5""",NA,NA,NA,NA,1,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Symphyotrichum novae-angliae,New England aster,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Verbena urticifolia,white vervain,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Veronicastrum virginicum,Culver's root,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
726,"""96-100""",Viola sp.,voilet sp.,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
727,"""76-95""",Acalypha rhomboidea,common threeseed mercury,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
727,"""76-95""",Carex stricta,upright sedge,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
727,"""76-95""",Cornus sericea,redosier dogwood,"""26-50""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
727,"""76-95""",Epilobium leptophyllum,bog willowherb,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
727,"""76-95""",Impatiens capensis,jewelweed,"""51-75""",NA,NA,NA,NA,2,,,,7/14/21,Isaac,,
727,"""76-95""",Lycopus americanus,Water Horehound,"""1-5""",NA,NA,NA,NA,3,,,,7/14/21,Isaac,,
727,"""76-95""",Epilobium coloratum,purpleleaf willowherb,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
727,"""76-95""",Pilea fontana,lesser clearweed,"""6-25""",NA,NA,NA,NA,4,,,,7/14/21,Isaac,,
727,"""76-95""",Salix petiolaris,meadow willow,"""26-50""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
727,"""76-95""",Toxicodendron radicans,eastern poison ivy,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
728,"""76-95""",Agrostis gigantea,redtop,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Carex pellita,woolly sedge,"""6-25""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Carex stricta,upright sedge,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Carex tenera,quill sedge,"""6-25""",NA,Y,NA,NA,4,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Epilobium coloratum,purpleleaf willowherb,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Eutrochium maculatum,Joe pye weed,"""6-25""",Y,NA,NA,NA,1,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Geum aleppicum,yellow avens,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Impatiens capensis,jewelweed,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Lycopus americanus,Water Horehound,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Mentha canadensis,wild mint,"""6-25""",Y,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Persicaria punctata,dotted smartweed,"""1-5""",NA,NA,NA,NA,5,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Phalaris arundinacea,reed canarygrass,"""6-25""",NA,Y,NA,NA,3,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Pilea fontana,lesser clearweed,"""26-50""",NA,NA,Y,NA,6,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Sporobolus michauxianus,freshwater cord grass,"""26-50""",NA,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
728,"""76-95""",Viola sp.,voilet sp.,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
729,"""96-100""",Angelica atropurpurea,purplestem angelica,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Boehmeria cylindrica,False nettle,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Carex stipata,awlfruit sedge,"""6-25""",NA,NA,NA,NA,2,,,,7/14/21,Isaac,,
729,"""96-100""",Geum aleppicum,yellow avens,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Persicaria amphibia,water smartweed,"""26-50""",NA,NA,NA,NA,1,Y,,lapathifolia?,7/14/21,Isaac,,
729,"""96-100""",Phalaris arundinacea,reed canarygrass,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Pilea fontana,lesser clearweed,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Salix interior,sandbar willow,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
729,"""96-100""",Symphyotrichum firmum,shining aster,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
730,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
730,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
730,"""96-100""",Persicaria amphibia,water smartweed,""">95""",NA,NA,NA,NA,2,Y,,flowering nearby,7/13/21,Mary-Claire,,
730,"""96-100""",Pilea fontana,lesser clearweed,"""1-5""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
730,"""96-100""",Typha latifolia,broadleaf cattail,"""6-25""",NA,Y,NA,NA,1,,,,7/13/21,Mary-Claire,,
731,"""76-95""",Carex stipata,awlfruit sedge,"""6-25""",NA,NA,NA,NA,3,,,,7/14/21,Isaac,,
731,"""76-95""",Geum aleppicum,yellow avens,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
731,"""76-95""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
731,"""76-95""",Phalaris arundinacea,reed canarygrass,"""26-50""",NA,NA,NA,NA,2,,,,7/14/21,Isaac,,
731,"""76-95""",Epilobium coloratum,purpleleaf willowherb,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
731,"""76-95""",Pilea fontana,lesser clearweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
731,"""76-95""",Salix interior,sandbar willow,"""51-75""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
732,"""76-95""",Agrostis gigantea,redtop,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Carex sp.,sedge sp.,"""1-5""",NA,NA,NA,NA,NA,,,"possibly stricta, redbase fibrous, Xsect M, 3mm W 3FTH, red veins down sides of sheath, picture",7/13/21,Mary-Claire,,
732,"""76-95""",Cuscuta cephalanthi,buttonbush dodder,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Erechtites hieraciifolius,American burnweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Geum aleppicum,yellow avens,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Helianthus pauciflorus,stiff sunflower,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Mentha canadensis,wild mint,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Persicaria hydropiperoides,swamp smartweed,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Pilea fontana,lesser clearweed,"""1-5""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Poa compressa,Canada bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Salix interior,sandbar willow,"""51-75""",NA,NA,NA,NA,1,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Solidago canadensis,Canada goldenrod,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Solidago gigantea,giant goldenrod,"""6-25""",NA,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Symphyotrichum firmum,shining aster,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
732,"""76-95""",Viola sp.,voilet sp.,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
733,"""51-75""",Carex stricta,upright sedge,"""26-50""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
733,"""51-75""",Impatiens capensis,jewelweed,"""<1""",NA,NA,Y,NA,NA,,,,7/14/21,Isaac,,
733,"""51-75""",Symphyotrichum firmum,shining aster,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
734,"""51-75""",Calamagrostis canadensis,bluejoint grass,"""26-50""",NA,Y,NA,NA,1,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Carex stricta,upright sedge,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Epilobium coloratum,purpleleaf willowherb,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Epilobium leptophyllum,bog willowherb,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Impatiens capensis,jewelweed,"""6-25""",NA,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Pilea fontana,lesser clearweed,"""1-5""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Salix discolor,pussy willow,NA,NA,NA,NA,"""6-25""",NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Symphyotrichum firmum,shining aster,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
734,"""51-75""",Verbena urticifolia,white vervain,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
735,"""96-100""",Carex stricta,upright sedge,"""76-95""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
735,"""96-100""",Epilobium leptophyllum,bog willowherb,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
735,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
735,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""<1""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
735,"""96-100""",Solidago riddellii,Riddell’s Goldenrod,"""<1""",NA,NA,Y,NA,NA,,,,7/14/21,Isaac,,
736,"""96-100""",Calamagrostis canadensis,bluejoint grass,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Carex stricta,upright sedge,""">95""",NA,Y,NA,NA,1,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Epilobium leptophyllum,bog willowherb,"""<1""",NA,NA,Y,NA,2,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Erechtites hieraciifolius,American burnweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Rumex britannica,greater water dock,"""<1""",NA,NA,Y,NA,NA,,,,7/13/21,Mary-Claire,,
736,"""96-100""",Symphyotrichum firmum,shining aster,"""<1""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
737,"""76-95""",Agrostis gigantea,redtop,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
737,"""76-95""",Carex pellita,woolly sedge,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
737,"""76-95""",Eutrochium maculatum,Joe pye weed,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
737,"""76-95""",Phalaris arundinacea,reed canarygrass,"""51-75""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
737,"""76-95""",Pycnanthemum virginianum,mountain mint,"""1-5""",NA,NA,NA,NA,2,,,,7/14/21,Isaac,,
737,"""76-95""",Sporobolus michauxianus,freshwater cord grass,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
737,"""76-95""",Symphyotrichum firmum,shining aster,"""1-5""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
738,"""76-95""",Agrostis gigantea,redtop,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Carex normalis,greater straw sedge,"""6-25""",NA,NA,NA,NA,NA,Y,,fruit nearby,7/13/21,Mary-Claire,,
738,"""76-95""",Carex pellita,woolly sedge,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Carex stricta,upright sedge,"""6-25""",NA,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Carex tenera,quill sedge,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Eutrochium maculatum,Joe pye weed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Glyceria striata,fowl mannagrass,"""26-50""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Juncus dudleyi,Dudley's rush,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Lycopus americanus,Water Horehound,"""1-5""",NA,NA,NA,NA,4,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Phalaris arundinacea,reed canarygrass,"""6-25""",NA,Y,NA,NA,1,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Pycnanthemum virginianum,mountain mint,"""1-5""",Y,NA,NA,NA,3,,,,7/13/21,Mary-Claire,,
738,"""76-95""",Symphyotrichum firmum,shining aster,"""26-50""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
739,"""76-95""",Carex bebbii,Bebb's oval sedge,"""1-5""",NA,Y,NA,NA,2,,,,7/14/21,Isaac,,
739,"""76-95""",Carex stipata,awlfruit sedge,"""1-5""",NA,Y,NA,NA,3,,,,7/14/21,Isaac,,
739,"""76-95""",Eleocharis erythropoda,red-footed spikesedge,"""26-50""",NA,Y,NA,NA,NA,,,,7/14/21,Isaac,,
739,"""76-95""",Equisetum arvense,field horsetail,"""26-50""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
739,"""76-95""",Juncus dudleyi,Dudley's rush,"""1-5""",NA,Y,NA,NA,NA,,,,7/14/21,Isaac,,
739,"""76-95""",Phalaris arundinacea,reed canarygrass,"""6-25""",NA,NA,NA,NA,NA,,,,7/14/21,Isaac,,
739,"""76-95""",Symphyotrichum firmum,shining aster,"""26-50""",NA,NA,NA,NA,1,,,,7/14/21,Isaac,,
740,"""96-100""",Agrostis gigantea,redtop,"""6-25""",Y,Y,NA,NA,1,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Carex normalis,greater straw sedge,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Carex pellita,woolly sedge,"""1-5""",NA,Y,NA,NA,NA,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Carex stricta,upright sedge,"""26-50""",NA,NA,NA,NA,3,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Equisetum arvense,field horsetail,"""51-75""",NA,NA,NA,NA,5,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Helianthus grosseserratus,Saw-tooth Sunflower,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Juncus dudleyi,Dudley's rush,"""1-5""",NA,Y,NA,NA,4,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Pycnanthemum virginianum,mountain mint,"""6-25""",Y,NA,NA,NA,2,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Solidago gigantea,giant goldenrod,"""6-25""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
740,"""96-100""",Symphyotrichum firmum,shining aster,"""1-5""",NA,NA,NA,NA,NA,,,,7/13/21,Mary-Claire,,
741,"""96-100""",Agrostis gigantea,redtop,"""1-5""",NA,NA,NA,NA,2,,,,7/15/21,Isaac,,
741,"""96-100""",Carex stricta,upright sedge,"""51-75""",NA,NA,NA,NA,1,,,,7/15/21,Isaac,,
741,"""96-100""",Carex tenera,quill sedge,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Cornus racemosa,gray dogwood,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Equisetum arvense,field horsetail,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Erechtites hieraciifolius,American burnweed,"""<1""",NA,NA,NA,NA,3,,,,7/15/21,Isaac,,
741,"""96-100""",Impatiens capensis,jewelweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Poa pratensis,Kentucky bluegrass,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Salix interior,sandbar willow,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Silphium integrifolium,wholeleaf rosinweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Solidago canadensis,Canada goldenrod,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
741,"""96-100""",Veronicastrum virginicum,Culver's root,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
742,"""76-95""",Carex stricta,upright sedge,"""26-50""",NA,NA,NA,NA,3,,,,7/15/21,Isaac,,
742,"""76-95""",Erechtites hieraciifolius,American burnweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
742,"""76-95""",Impatiens capensis,jewelweed,"""26-50""",NA,NA,NA,NA,2,,,,7/15/21,Isaac,,
742,"""76-95""",Salix interior,sandbar willow,"""76-95""",NA,NA,NA,NA,1,,,,7/15/21,Isaac,,
743,"""96-100""",Agastache scrophulariifolia,purple giant hyssop,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Erechtites hieraciifolius,American burnweed,"""26-50""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Eupatorium perfoliatum,common boneset,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Hasteola suaveolens,false Indian plantain,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Helenium autumnale,sneezeweed,"""6-25""",NA,NA,NA,NA,3,,,,7/15/21,Isaac,,
743,"""96-100""",Poa pratensis,Kentucky bluegrass,"""6-25""",NA,NA,NA,NA,4,,,,7/15/21,Isaac,,
743,"""96-100""",Scirpus atrovirens,green bulrush,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Solidago canadensis,Canada goldenrod,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Symphyotrichum novae-angliae,New England aster,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
743,"""96-100""",Symphyotrichum sp.,aster sp.,"""26-50""",NA,NA,NA,NA,2,,,praealtum come back to collect ,7/15/21,Isaac,,
743,"""96-100""",Setaria faberi,Japanese bristlegrass,"""26-50""",NA,NA,NA,NA,1,,,sateria faberii ,7/15/21,Isaac,,
743,"""96-100""",Vernonia fasciculata,prairie ironweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Elymus repens,quackgrass,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Erechtites hieraciifolius,American burnweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Helianthus grosseserratus,Saw-tooth Sunflower,"""1-5""",NA,NA,NA,NA,3,,,,7/15/21,Isaac,,
744,"""96-100""",Phalaris arundinacea,reed canarygrass,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Rumex crispus,curly dock,"""6-25""",NA,Y,NA,NA,2,,,,7/15/21,Isaac,,
744,"""96-100""",Typha angustifolia,narrowleaf cattail,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
744,"""96-100""",Setaria faberi,Japanese bristlegrass,"""26-50""",Y,NA,NA,NA,1,,,sateria faberii,7/15/21,Isaac,,
744,"""96-100""",Unknown grass,Unknown grass,"""<1""",NA,NA,NA,NA,NA,,,super hairy,7/15/21,Isaac,,
744,"""96-100""",Sonchus arvensis,field sowthistle,"""6-25""",Y,NA,NA,NA,NA,,,sonchus arvensis ,7/15/21,Isaac,,
744,"""96-100""",Vernonia fasciculata,prairie ironweed,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Erechtites hieraciifolius,American burnweed,"""6-25""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Persicaria maculosa,spotted ladysthumb,"""76-95""",Y,NA,NA,NA,1,,,,7/15/21,Isaac,,
745,"""96-100""",Epilobium coloratum,purpleleaf willowherb,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Pilea fontana,lesser clearweed,"""1-5""",NA,NA,NA,NA,2,,,,7/15/21,Isaac,,
745,"""96-100""",Plantago major,common plantain,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Poa compressa,Canada bluegrass,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Scirpus atrovirens,green bulrush,"""1-5""",NA,Y,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Typha angustifolia,narrowleaf cattail,"""1-5""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
745,"""96-100""",Unknown grass,Unknown grass,"""<1""",NA,NA,NA,NA,NA,,,super hairy ,7/15/21,Isaac,,
745,"""96-100""",Veronicastrum virginicum,Culver's root,"""<1""",NA,NA,NA,NA,NA,,,,7/15/21,Isaac,,
